HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_prox,geoid
15589,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15590,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15591,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15592,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
15593,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15594,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15595,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15596,Owned with mortgage or loan,76-100K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
15597,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15598,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15599,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15600,Rented,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15601,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15602,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15603,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15604,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15605,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15606,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
15607,Owned with mortgage or loan,76-100K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009003
15608,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
15609,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15610,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
15611,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15612,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15613,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15614,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15615,Rented,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15616,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15617,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
15618,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15619,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15620,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15621,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
15622,Rented,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15623,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15624,Rented,<=0K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15625,Rented,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15626,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15627,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15628,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15629,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15630,Rented,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15631,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15632,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15633,Owned with mortgage or loan,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005031
15634,Rented,<=0K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15635,Owned with mortgage or loan,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
15636,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15637,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15638,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15639,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15640,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15641,Owned with mortgage or loan,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270004031
15642,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
15643,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15644,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15645,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270009004
15646,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
15647,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15648,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103001
15649,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15650,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15651,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
15652,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15653,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15654,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15655,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15656,Rented,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270001011
15657,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15658,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15659,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008004
15660,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
15661,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
15662,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
15663,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
15664,Rented,<=0K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15665,Rented,101-150K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15666,Owned with mortgage or loan,>150K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
15667,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15668,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15669,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15670,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15671,Rented,<=0K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15672,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15673,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15674,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15675,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15676,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15677,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15678,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001011
15679,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15680,Rented,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270001011
15681,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
15682,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15683,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15684,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15685,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009001
15686,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15687,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009003
15688,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
15689,Rented,>150K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390106021
15690,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008002
15691,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15692,Rented,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15693,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15694,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15695,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15696,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15697,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15698,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
15699,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008002
15700,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
15701,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15702,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15703,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15704,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15705,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270009004
15706,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15707,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15708,Rented,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15709,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15710,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15711,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15712,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
15713,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
15714,Rented,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15715,Rented,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15716,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15717,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
15718,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270008002
15719,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15720,Owned with mortgage or loan,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
15721,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15722,Rented,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15723,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
15724,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
15725,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15726,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15727,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
15728,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15729,Rented,>150K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390106021
15730,Owned with mortgage or loan,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
15731,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15732,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131911103002
15733,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
15734,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15735,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15736,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15737,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009005
15738,Rented,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15739,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15740,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
15741,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15742,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15743,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15744,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15745,Rented,<=0K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15746,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15747,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15748,Rented,76-100K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270001011
15749,Rented,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15750,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15751,Owned free and clear,>150K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
15752,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
15753,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15754,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15755,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15756,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15757,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15758,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15759,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15760,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15761,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15762,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15763,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15764,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15765,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15766,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15767,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
15768,Owned free and clear,>150K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
15769,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15770,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15771,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005041
15772,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005032
15773,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15774,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270005043
15775,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15776,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103021
15777,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15778,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15779,Owned free and clear,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390101002
15780,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15781,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15782,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270009004
15783,Owned free and clear,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,130390104031
15784,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15785,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390105001
15786,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15787,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,131270009004
15788,Owned with mortgage or loan,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270005033
15789,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390103023
15790,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned,131270001012
15791,Rented,76-100K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented,130390104031
